rep_id,arena,scenario,channel,vol_mult,snr,phi,detector,detected,alarm_index,score_max,threshold,seed
0,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,303.0,41.54066099903976,29.988086589602545,200000
1,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.463801781315043,29.988086589602545,200001
2,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.775648120859685,29.988086589602545,200002
3,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.429303621944204,29.988086589602545,200003
4,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.830657401494538,29.988086589602545,200004
5,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.562124456888565,29.988086589602545,200005
6,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.55247939204101,29.988086589602545,200006
7,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,14.097826638048861,29.988086589602545,200007
8,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,14.147555195394926,29.988086589602545,200008
9,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,22.8383628822464,29.988086589602545,200009
10,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.403142930757271,29.988086589602545,200010
11,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.926269602093724,29.988086589602545,200011
12,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,15.62957861259651,29.988086589602545,200012
13,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,18.04763573028792,29.988086589602545,200013
14,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.408424373868926,29.988086589602545,200014
15,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.220559073077602,29.988086589602545,200015
16,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,19.01671823039522,29.988086589602545,200016
17,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,24.326806194349533,29.988086589602545,200017
18,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,9.318779284539655,29.988086589602545,200018
19,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.520182250585149,29.988086589602545,200019
20,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,4.90274198100457,29.988086589602545,200020
21,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,14.722738034377812,29.988086589602545,200021
22,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.623884922890107,29.988086589602545,200022
23,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.729833100033348,29.988086589602545,200023
24,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,9.00367192825525,29.988086589602545,200024
25,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.797451902619043,29.988086589602545,200025
26,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,17.825470280494372,29.988086589602545,200026
27,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,17.506056070677253,29.988086589602545,200027
28,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.82968231792019,29.988086589602545,200028
29,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.681287856525187,29.988086589602545,200029
30,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,25.086812399600383,29.988086589602545,200030
31,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,21.12978893013035,29.988086589602545,200031
32,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.004512724924728,29.988086589602545,200032
33,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.559360570772226,29.988086589602545,200033
34,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,28.81423322742584,29.988086589602545,200034
35,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,424.0,51.81839965456789,29.988086589602545,200035
36,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,462.0,36.52373863323525,29.988086589602545,200036
37,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,4.778539323188323,29.988086589602545,200037
38,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.008377094863341,29.988086589602545,200038
39,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,14.850916491553484,29.988086589602545,200039
40,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,4.454140713444205,29.988086589602545,200040
41,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,9.743655882648483,29.988086589602545,200041
42,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.161404284825726,29.988086589602545,200042
43,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.928917629430312,29.988086589602545,200043
44,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.3008541911505,29.988086589602545,200044
45,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.301734757797847,29.988086589602545,200045
46,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.707998696075228,29.988086589602545,200046
47,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,13.589708447708789,29.988086589602545,200047
48,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.7026711536572,29.988086589602545,200048
49,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.373609733655124,29.988086589602545,200049
50,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.134277177858398,29.988086589602545,200050
51,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.23387910232803,29.988086589602545,200051
52,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.688055894316705,29.988086589602545,200052
53,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,465.0,36.28954910694398,29.988086589602545,200053
54,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.693144388346619,29.988086589602545,200054
55,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,18.92687818820853,29.988086589602545,200055
56,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,13.63560227539996,29.988086589602545,200056
57,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,13.908563799210407,29.988086589602545,200057
58,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,19.277478275357403,29.988086589602545,200058
59,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,314.0,35.13428914048675,29.988086589602545,200059
60,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,21.092972348115744,29.988086589602545,200060
61,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.550647527785154,29.988086589602545,200061
62,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.193058318403711,29.988086589602545,200062
63,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.85987302781734,29.988086589602545,200063
64,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.606724878428965,29.988086589602545,200064
65,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,199.0,44.83301055090237,29.988086589602545,200065
66,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,16.37414316081144,29.988086589602545,200066
67,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,19.906986910136293,29.988086589602545,200067
68,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,14.513806648823444,29.988086589602545,200068
69,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.988563812181701,29.988086589602545,200069
70,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,373.0,31.621807645864862,29.988086589602545,200070
71,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,14.77289835267708,29.988086589602545,200071
72,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.866925013361975,29.988086589602545,200072
73,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,340.0,31.17139508797458,29.988086589602545,200073
74,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.427297982239489,29.988086589602545,200074
75,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.610814393517169,29.988086589602545,200075
76,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,9.926663010730548,29.988086589602545,200076
77,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,26.278089366279847,29.988086589602545,200077
78,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.815109005389328,29.988086589602545,200078
79,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.865305624329148,29.988086589602545,200079
80,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,461.0,36.99807314139786,29.988086589602545,200080
81,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.593206070536332,29.988086589602545,200081
82,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,15.27002098168485,29.988086589602545,200082
83,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,20.89304720876809,29.988086589602545,200083
84,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,26.811907294191244,29.988086589602545,200084
85,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.977461742268948,29.988086589602545,200085
86,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.370005534406427,29.988086589602545,200086
87,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,9.465482915971743,29.988086589602545,200087
88,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,19.753425046791374,29.988086589602545,200088
89,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.600740285895238,29.988086589602545,200089
90,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,281.0,38.632465769208224,29.988086589602545,200090
91,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.8598406128196,29.988086589602545,200091
92,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.378074539752175,29.988086589602545,200092
93,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.629955433762938,29.988086589602545,200093
94,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.59523815159013,29.988086589602545,200094
95,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.128468839161869,29.988086589602545,200095
96,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.000984133555886,29.988086589602545,200096
97,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.397581261330302,29.988086589602545,200097
98,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.07844566540563,29.988086589602545,200098
99,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.687337464070195,29.988086589602545,200099
100,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.80404397105221,29.988086589602545,200100
101,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.647568394122827,29.988086589602545,200101
102,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.241436271938055,29.988086589602545,200102
103,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.599218644012907,29.988086589602545,200103
104,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.897027813429737,29.988086589602545,200104
105,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.415702642200246,29.988086589602545,200105
106,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,4.655591749418899,29.988086589602545,200106
107,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.836496276511163,29.988086589602545,200107
108,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,11.767668612731194,29.988086589602545,200108
109,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.347661829237539,29.988086589602545,200109
110,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.320659928771588,29.988086589602545,200110
111,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.481295978987195,29.988086589602545,200111
112,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.507071191042019,29.988086589602545,200112
113,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,478.0,36.73004117359542,29.988086589602545,200113
114,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,12.800784952871771,29.988086589602545,200114
115,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,13.967430323891296,29.988086589602545,200115
116,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,4.952960891112453,29.988086589602545,200116
117,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.786417113287546,29.988086589602545,200117
118,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,21.453628854991507,29.988086589602545,200118
119,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,21.063123247815007,29.988086589602545,200119
120,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.065624958154266,29.988086589602545,200120
121,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.975160111516011,29.988086589602545,200121
122,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,21.071385236822024,29.988086589602545,200122
123,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.948390781158002,29.988086589602545,200123
124,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.444827464147709,29.988086589602545,200124
125,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,4.741050947520973,29.988086589602545,200125
126,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,1,354.0,44.42596072112025,29.988086589602545,200126
127,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,9.676565781206435,29.988086589602545,200127
128,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,14.20890248866996,29.988086589602545,200128
129,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,16.098526390106283,29.988086589602545,200129
130,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.507326976218792,29.988086589602545,200130
131,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,8.740361975919207,29.988086589602545,200131
132,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.3736895705475725,29.988086589602545,200132
133,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,7.756858266409715,29.988086589602545,200133
134,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,13.324650605036199,29.988086589602545,200134
135,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.564728158181721,29.988086589602545,200135
136,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.586086521672676,29.988086589602545,200136
137,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,10.068912004945481,29.988086589602545,200137
138,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,6.254507498962246,29.988086589602545,200138
139,ar1_snr0.1,level_0.5s,r,,0.1,0.95,raw_cusum,0,,5.498032678368572,29.988086589602545,200139
